meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url
1660,Research Curry,Indian,Dinner,Keto,260,57.9,49.7,2.8,27.6,48.1,734,47,366,Fried,54,112,1.5,0,https://example.com/images/meal_1660.jpg
1661,Clear Stew,Mexican,Snack,Vegan,265,9.7,20.4,45.6,4.0,20.4,2071,59,490,Boiled,15,27,1.7,0,https://example.com/images/meal_1661.jpg
1662,Total Soup,Chinese,Breakfast,Vegan,648,51.7,77.1,45.9,0.4,26.7,2302,5,365,Boiled,17,109,4.8,0,https://example.com/images/meal_1662.jpg
1663,Reduce Pasta,Mexican,Breakfast,Balanced,670,28.8,123.2,42.4,22.4,11.0,965,155,313,Baked,8,106,1.8,0,https://example.com/images/meal_1663.jpg
1664,Former Curry,Italian,Lunch,Low-Carb,1045,27.2,109.3,7.9,25.3,45.6,666,5,469,Grilled,60,110,1.2,0,https://example.com/images/meal_1664.jpg
1665,As Salad,Thai,Breakfast,Vegetarian,772,51.8,77.3,56.7,25.7,26.8,1758,100,232,Baked,12,102,1.8,0,https://example.com/images/meal_1665.jpg
1666,Really Wrap,Japanese,Dinner,Balanced,981,69.0,58.4,21.5,0.5,43.8,601,164,321,Baked,49,47,1.3,0,https://example.com/images/meal_1666.jpg
1667,Together Rice,Japanese,Snack,Low-Carb,288,24.4,129.5,57.3,23.1,5.7,438,230,164,Baked,36,79,3.5,0,https://example.com/images/meal_1667.jpg
1668,Daughter Pasta,Mexican,Snack,Vegetarian,1034,30.4,36.4,50.6,21.4,44.1,1834,178,151,Steamed,21,66,1.0,0,https://example.com/images/meal_1668.jpg
1669,Heavy Rice,Mediterranean,Lunch,Keto,1167,66.1,144.6,49.5,19.9,2.7,1705,210,137,Raw,19,54,3.4,0,https://example.com/images/meal_1669.jpg
1670,Task Curry,Mediterranean,Snack,Low-Carb,505,71.8,114.0,21.7,29.4,28.3,355,205,270,Raw,56,63,1.3,0,https://example.com/images/meal_1670.jpg
1671,Receive Curry,American,Lunch,Keto,1122,28.3,101.5,51.0,21.9,24.4,2497,169,300,Baked,25,57,1.3,0,https://example.com/images/meal_1671.jpg
1672,Build Salad,Mediterranean,Breakfast,Vegan,558,29.1,149.2,17.1,22.5,15.6,1442,112,283,Fried,6,81,1.9,1,https://example.com/images/meal_1672.jpg
1673,Century Soup,Mediterranean,Breakfast,Keto,736,63.3,26.1,58.0,25.1,2.8,2239,152,295,Fried,9,61,2.0,0,https://example.com/images/meal_1673.jpg
1674,Center Stew,Mexican,Snack,Balanced,721,7.7,36.8,43.2,9.7,15.1,132,291,491,Boiled,44,55,1.2,0,https://example.com/images/meal_1674.jpg
1675,Training Sandwich,Mexican,Breakfast,Vegetarian,668,25.7,63.0,31.0,10.0,26.7,1620,223,416,Raw,47,98,1.7,0,https://example.com/images/meal_1675.jpg
1676,Economy Salad,Thai,Lunch,Vegan,698,27.2,19.6,0.8,19.3,1.0,1700,293,482,Boiled,28,68,2.9,1,https://example.com/images/meal_1676.jpg
1677,Few Stew,Italian,Breakfast,Balanced,131,54.4,10.2,24.8,18.3,16.4,1369,79,321,Steamed,15,38,2.2,1,https://example.com/images/meal_1677.jpg
1678,Receive Wrap,American,Dinner,Vegan,1068,44.4,16.3,26.2,7.2,23.1,735,161,107,Baked,35,14,3.8,0,https://example.com/images/meal_1678.jpg
1679,As Stew,Thai,Dinner,Vegan,815,62.6,114.8,26.9,22.2,1.9,1650,36,322,Fried,60,41,4.3,0,https://example.com/images/meal_1679.jpg
1680,Now Wrap,Italian,Snack,Vegetarian,389,12.2,52.1,39.6,15.0,29.1,1494,269,218,Steamed,18,100,1.3,0,https://example.com/images/meal_1680.jpg
1681,White Soup,Japanese,Dinner,Keto,561,43.9,29.8,48.5,22.1,9.5,71,242,295,Roasted,9,60,3.4,0,https://example.com/images/meal_1681.jpg
1682,View Pasta,Mediterranean,Lunch,Vegetarian,674,13.9,77.5,19.9,27.6,35.2,2122,145,132,Raw,10,60,1.4,0,https://example.com/images/meal_1682.jpg
1683,Town Curry,Italian,Snack,Low-Carb,689,59.7,5.1,45.1,5.8,18.7,694,295,367,Raw,29,16,3.6,0,https://example.com/images/meal_1683.jpg
1684,Expect Pasta,Mediterranean,Lunch,Vegan,365,11.6,113.4,39.7,11.5,35.4,2125,105,280,Boiled,14,14,1.9,0,https://example.com/images/meal_1684.jpg
1685,Environmental Curry,Chinese,Dinner,Paleo,696,61.9,52.0,42.7,18.9,11.0,1545,89,499,Fried,18,51,4.2,0,https://example.com/images/meal_1685.jpg
1686,Order Stew,American,Dinner,Vegetarian,945,68.8,97.8,28.3,5.9,26.5,1206,108,172,Grilled,35,19,3.1,0,https://example.com/images/meal_1686.jpg
1687,Story Sandwich,Mexican,Dinner,Vegan,604,77.8,82.2,40.2,20.5,30.6,2365,58,183,Raw,29,66,4.7,0,https://example.com/images/meal_1687.jpg
1688,Service Salad,Mediterranean,Lunch,Vegan,1169,21.1,75.7,27.2,14.9,11.6,1993,64,377,Raw,46,88,3.2,0,https://example.com/images/meal_1688.jpg
1689,Should Soup,Mexican,Breakfast,Vegetarian,507,39.5,3.6,25.7,5.0,47.9,1995,136,193,Steamed,17,24,1.4,0,https://example.com/images/meal_1689.jpg
1690,Perform Soup,American,Lunch,Low-Carb,1130,43.4,58.3,2.2,16.5,48.6,592,214,391,Steamed,15,67,2.0,0,https://example.com/images/meal_1690.jpg
1691,Life Salad,Chinese,Breakfast,Keto,336,31.9,15.3,48.1,18.9,35.1,121,236,351,Baked,52,47,4.5,0,https://example.com/images/meal_1691.jpg
1692,Air Curry,Indian,Snack,Paleo,515,78.7,49.7,5.5,2.0,16.0,642,222,460,Fried,23,100,2.1,1,https://example.com/images/meal_1692.jpg
1693,Include Wrap,Mexican,Lunch,Low-Carb,929,57.6,103.2,23.8,18.8,47.4,1975,128,166,Roasted,43,40,1.4,0,https://example.com/images/meal_1693.jpg
1694,Sit Wrap,Japanese,Dinner,Keto,393,49.6,50.2,41.6,22.2,4.6,2282,254,125,Raw,7,22,4.6,0,https://example.com/images/meal_1694.jpg
1695,Western Pasta,Thai,Breakfast,Paleo,218,20.9,60.5,16.3,19.3,8.2,713,183,393,Roasted,35,30,4.1,1,https://example.com/images/meal_1695.jpg
1696,Fire Sandwich,Chinese,Snack,Paleo,209,66.3,68.7,40.7,8.6,9.9,2295,166,381,Baked,60,79,1.2,0,https://example.com/images/meal_1696.jpg
1697,Summer Rice,Chinese,Breakfast,Vegan,707,31.3,81.4,48.7,24.9,47.0,1036,288,455,Steamed,20,102,2.8,0,https://example.com/images/meal_1697.jpg
1698,Region Curry,Japanese,Lunch,Keto,1081,79.6,97.4,40.8,24.4,35.3,1138,115,457,Raw,28,100,4.2,0,https://example.com/images/meal_1698.jpg
1699,Walk Wrap,Mediterranean,Lunch,Low-Carb,754,11.2,41.3,47.4,0.1,33.1,237,176,382,Roasted,37,19,4.2,0,https://example.com/images/meal_1699.jpg
1700,Nation Curry,Chinese,Snack,Keto,962,58.8,73.8,24.9,6.2,4.0,734,178,395,Boiled,45,97,3.2,0,https://example.com/images/meal_1700.jpg
1701,Above Stew,American,Lunch,Vegetarian,416,22.5,138.9,3.0,14.4,44.5,1739,163,186,Roasted,14,48,3.3,0,https://example.com/images/meal_1701.jpg
1702,Hard Sandwich,Italian,Dinner,Vegetarian,719,5.2,142.7,34.5,1.1,7.2,971,281,138,Fried,39,62,4.4,0,https://example.com/images/meal_1702.jpg
1703,Common Curry,Italian,Dinner,Balanced,1075,56.7,138.0,44.9,22.3,25.6,2325,106,345,Boiled,5,6,2.4,0,https://example.com/images/meal_1703.jpg
1704,Energy Sandwich,Mediterranean,Lunch,Balanced,1024,13.3,95.9,54.7,20.0,44.8,2048,53,367,Fried,50,94,1.1,0,https://example.com/images/meal_1704.jpg
1705,Fire Wrap,Chinese,Lunch,Keto,1058,23.4,62.0,59.3,11.2,43.0,1897,116,428,Raw,15,86,2.4,0,https://example.com/images/meal_1705.jpg
1706,Goal Stew,Mediterranean,Snack,Balanced,387,70.9,143.8,10.7,9.1,3.8,1498,175,423,Baked,45,57,2.8,1,https://example.com/images/meal_1706.jpg
1707,Actually Pasta,American,Dinner,Paleo,862,77.0,31.3,52.4,0.4,16.4,1316,161,203,Baked,29,39,4.7,0,https://example.com/images/meal_1707.jpg
1708,Spring Sandwich,Mediterranean,Lunch,Vegan,913,37.7,143.6,48.6,10.2,29.9,809,40,289,Boiled,23,23,4.7,0,https://example.com/images/meal_1708.jpg
1709,Court Pasta,Indian,Lunch,Paleo,825,42.6,65.1,55.0,30.0,22.5,363,280,252,Baked,32,75,4.8,0,https://example.com/images/meal_1709.jpg
1710,Yeah Wrap,Chinese,Dinner,Vegetarian,1073,24.7,125.3,41.7,0.3,19.0,1844,180,147,Raw,36,75,2.2,0,https://example.com/images/meal_1710.jpg
1711,Language Curry,Indian,Dinner,Balanced,497,54.7,48.9,53.5,8.8,2.9,2329,38,421,Fried,18,44,4.5,0,https://example.com/images/meal_1711.jpg
1712,Theory Rice,Mediterranean,Lunch,Vegan,475,72.0,121.7,46.1,15.3,35.6,64,178,187,Steamed,22,17,4.1,0,https://example.com/images/meal_1712.jpg
1713,Kid Rice,Indian,Dinner,Paleo,1127,58.5,72.3,0.4,24.4,46.8,889,95,471,Fried,32,8,4.3,0,https://example.com/images/meal_1713.jpg
1714,Building Soup,Japanese,Lunch,Vegan,594,43.1,75.8,39.9,13.1,10.0,1673,28,212,Boiled,51,26,4.3,0,https://example.com/images/meal_1714.jpg
1715,Move Curry,Japanese,Snack,Paleo,292,65.1,146.7,8.0,0.1,4.7,1034,131,108,Grilled,18,53,1.1,1,https://example.com/images/meal_1715.jpg
1716,Night Soup,Mediterranean,Dinner,Keto,492,73.8,87.6,39.6,27.4,42.6,2297,280,226,Fried,22,79,3.6,0,https://example.com/images/meal_1716.jpg
1717,Nearly Wrap,Mediterranean,Dinner,Balanced,868,27.5,87.6,4.9,5.4,16.0,768,265,201,Fried,59,120,3.2,0,https://example.com/images/meal_1717.jpg
1718,Culture Rice,Mediterranean,Dinner,Keto,219,5.6,106.0,14.3,24.6,7.6,1300,157,278,Baked,24,72,4.5,1,https://example.com/images/meal_1718.jpg
1719,Blood Wrap,Indian,Lunch,Vegetarian,363,16.0,99.1,13.3,27.6,20.2,1060,86,465,Boiled,58,53,4.1,0,https://example.com/images/meal_1719.jpg
1720,Next Rice,American,Snack,Balanced,827,11.2,7.1,40.1,8.9,24.6,385,178,348,Grilled,31,99,4.7,0,https://example.com/images/meal_1720.jpg
1721,Section Soup,Mediterranean,Snack,Vegetarian,825,41.7,145.7,44.0,27.5,11.5,1923,222,370,Boiled,32,109,1.7,0,https://example.com/images/meal_1721.jpg
1722,Ball Wrap,Mediterranean,Dinner,Balanced,605,22.7,130.8,2.3,21.8,30.9,1245,138,158,Baked,46,27,4.6,0,https://example.com/images/meal_1722.jpg
1723,Defense Soup,Indian,Lunch,Balanced,549,23.6,146.0,6.7,22.5,20.6,172,41,325,Baked,30,9,2.2,0,https://example.com/images/meal_1723.jpg
1724,Recent Stew,Italian,Dinner,Vegetarian,363,61.8,147.7,55.8,6.6,11.7,743,133,315,Roasted,27,87,4.8,0,https://example.com/images/meal_1724.jpg
1725,Travel Soup,Mediterranean,Lunch,Paleo,168,66.3,73.6,32.2,3.8,8.6,178,154,229,Steamed,50,108,4.3,0,https://example.com/images/meal_1725.jpg
1726,President Wrap,Indian,Dinner,Paleo,1154,68.5,44.4,18.2,0.5,0.8,1419,192,189,Grilled,34,108,3.8,0,https://example.com/images/meal_1726.jpg
1727,Arrive Sandwich,Italian,Snack,Balanced,237,35.4,59.4,31.3,18.3,5.5,1314,245,364,Grilled,25,95,3.3,0,https://example.com/images/meal_1727.jpg
1728,State Rice,Mediterranean,Breakfast,Vegan,908,47.2,131.9,20.2,18.5,7.8,447,77,380,Grilled,49,111,4.1,0,https://example.com/images/meal_1728.jpg
1729,Share Salad,Thai,Breakfast,Balanced,282,79.1,84.5,31.2,17.4,2.9,839,188,241,Grilled,41,30,3.7,0,https://example.com/images/meal_1729.jpg
1730,Answer Wrap,Thai,Lunch,Low-Carb,221,33.0,137.0,46.3,24.4,21.0,133,108,420,Steamed,22,110,2.1,0,https://example.com/images/meal_1730.jpg
1731,Your Stew,Thai,Lunch,Paleo,635,68.1,27.1,38.4,24.5,9.6,898,270,429,Raw,10,37,3.4,0,https://example.com/images/meal_1731.jpg
1732,You Pasta,Japanese,Snack,Keto,319,56.6,43.3,16.4,26.9,14.5,1725,67,315,Grilled,39,85,3.7,1,https://example.com/images/meal_1732.jpg
1733,Involve Rice,Italian,Dinner,Vegetarian,469,6.2,33.6,55.3,27.4,22.0,211,264,455,Baked,26,46,3.1,0,https://example.com/images/meal_1733.jpg
1734,High Wrap,Indian,Lunch,Vegan,608,9.8,73.2,53.1,29.1,1.2,869,109,115,Boiled,27,109,4.3,0,https://example.com/images/meal_1734.jpg
1735,Throughout Curry,Mexican,Breakfast,Keto,451,63.8,43.5,44.8,26.8,6.3,881,30,238,Boiled,53,94,2.9,0,https://example.com/images/meal_1735.jpg
1736,Investment Wrap,Mexican,Dinner,Paleo,1100,15.4,11.7,26.6,26.7,13.1,1954,77,208,Boiled,21,8,2.4,0,https://example.com/images/meal_1736.jpg
1737,Because Soup,Italian,Lunch,Paleo,969,6.3,84.6,47.9,13.3,43.8,1459,246,231,Steamed,18,87,4.3,0,https://example.com/images/meal_1737.jpg
1738,Serve Rice,Mediterranean,Dinner,Paleo,563,39.2,57.4,30.0,26.9,5.0,2174,135,399,Raw,48,104,4.8,0,https://example.com/images/meal_1738.jpg
1739,While Stew,Japanese,Snack,Balanced,432,20.0,12.7,42.4,12.0,12.3,2380,244,356,Baked,5,119,4.0,0,https://example.com/images/meal_1739.jpg
1740,First Salad,American,Lunch,Low-Carb,941,28.8,81.1,35.2,25.4,20.0,422,41,314,Steamed,41,111,4.2,0,https://example.com/images/meal_1740.jpg
1741,Bill Stew,Chinese,Dinner,Low-Carb,437,72.4,110.6,57.8,29.8,21.6,1925,100,370,Boiled,58,76,2.7,0,https://example.com/images/meal_1741.jpg
1742,We Soup,Thai,Breakfast,Low-Carb,602,73.2,28.2,17.4,24.9,43.0,2216,9,255,Raw,14,42,4.3,0,https://example.com/images/meal_1742.jpg
1743,Guy Pasta,American,Breakfast,Low-Carb,611,12.3,67.7,51.7,22.8,4.8,486,255,209,Boiled,7,70,1.1,0,https://example.com/images/meal_1743.jpg
1744,If Sandwich,Mediterranean,Dinner,Paleo,485,28.6,46.6,27.4,8.3,32.5,1763,99,216,Baked,46,12,3.4,0,https://example.com/images/meal_1744.jpg
1745,Nothing Soup,Chinese,Lunch,Keto,324,21.0,19.9,23.4,10.9,24.8,621,59,237,Raw,48,33,1.4,0,https://example.com/images/meal_1745.jpg
1746,Idea Sandwich,Chinese,Breakfast,Keto,174,73.1,90.3,51.5,9.2,44.0,2178,172,180,Roasted,22,73,4.7,0,https://example.com/images/meal_1746.jpg
1747,Rise Rice,Italian,Snack,Vegan,660,22.8,14.6,53.3,28.0,41.8,552,188,204,Baked,38,52,3.9,0,https://example.com/images/meal_1747.jpg
1748,Sport Sandwich,Chinese,Lunch,Paleo,336,30.7,104.2,18.6,18.8,24.3,2262,14,249,Fried,18,11,1.3,0,https://example.com/images/meal_1748.jpg
1749,Experience Curry,Indian,Lunch,Vegetarian,1015,41.6,136.0,18.6,8.4,1.6,1177,240,447,Baked,24,89,3.7,0,https://example.com/images/meal_1749.jpg
1750,Quality Rice,Mediterranean,Breakfast,Vegetarian,973,15.1,116.2,7.7,17.1,24.1,1299,67,439,Fried,37,78,4.6,0,https://example.com/images/meal_1750.jpg
1751,Argue Pasta,Thai,Breakfast,Balanced,481,43.2,9.7,36.0,26.0,41.7,1332,2,485,Boiled,31,68,4.4,0,https://example.com/images/meal_1751.jpg
1752,Total Soup,Mediterranean,Lunch,Low-Carb,536,39.2,116.0,32.2,23.1,47.8,1456,275,225,Baked,31,75,4.2,0,https://example.com/images/meal_1752.jpg
1753,Us Rice,American,Snack,Low-Carb,990,12.8,116.3,25.1,4.0,22.6,295,111,300,Roasted,32,61,1.8,0,https://example.com/images/meal_1753.jpg
1754,See Pasta,Mediterranean,Lunch,Balanced,1108,24.8,2.7,16.5,27.3,31.5,873,271,318,Boiled,37,115,2.3,0,https://example.com/images/meal_1754.jpg
1755,Truth Rice,American,Snack,Balanced,1012,68.5,0.4,44.4,8.2,29.8,1470,162,223,Fried,23,99,3.8,0,https://example.com/images/meal_1755.jpg
1756,Return Wrap,Mexican,Dinner,Vegetarian,785,25.4,124.4,38.1,1.5,47.6,761,279,263,Roasted,36,40,3.9,0,https://example.com/images/meal_1756.jpg
1757,Try Rice,Chinese,Lunch,Balanced,131,51.8,111.4,6.8,9.2,22.6,2004,221,431,Raw,18,66,3.2,0,https://example.com/images/meal_1757.jpg
1758,Under Curry,Indian,Breakfast,Paleo,492,48.0,77.8,26.4,26.1,14.3,343,4,402,Raw,50,68,4.9,0,https://example.com/images/meal_1758.jpg
1759,Hope Salad,Mediterranean,Snack,Vegan,186,64.0,137.2,8.7,28.9,14.2,2293,299,423,Boiled,44,114,3.2,1,https://example.com/images/meal_1759.jpg
1760,Leg Curry,Chinese,Snack,Balanced,771,19.3,89.8,4.5,2.8,41.1,1362,197,137,Baked,10,72,2.0,0,https://example.com/images/meal_1760.jpg
1761,Then Wrap,Indian,Breakfast,Low-Carb,911,25.7,126.0,4.3,16.6,38.5,1878,94,461,Raw,32,8,3.9,0,https://example.com/images/meal_1761.jpg
1762,Reason Curry,Mediterranean,Lunch,Keto,634,53.5,9.9,19.9,16.9,6.8,772,188,396,Fried,55,88,2.0,1,https://example.com/images/meal_1762.jpg
1763,Organization Stew,Mediterranean,Breakfast,Vegan,613,10.9,93.1,57.1,29.6,6.5,2471,232,367,Boiled,22,77,2.9,0,https://example.com/images/meal_1763.jpg
1764,East Sandwich,Indian,Dinner,Balanced,1054,49.2,59.9,32.2,20.7,43.2,1060,68,395,Steamed,6,9,2.8,0,https://example.com/images/meal_1764.jpg
1765,Serious Wrap,Mediterranean,Snack,Vegetarian,558,8.8,42.3,50.3,12.1,12.1,80,122,386,Fried,41,112,3.8,0,https://example.com/images/meal_1765.jpg
1766,Learn Soup,Mexican,Dinner,Balanced,1064,51.6,88.1,36.1,0.0,46.0,2202,158,475,Grilled,20,112,1.3,0,https://example.com/images/meal_1766.jpg
1767,Fly Pasta,American,Breakfast,Keto,929,30.8,36.2,56.4,4.8,35.2,199,26,142,Fried,54,73,4.6,0,https://example.com/images/meal_1767.jpg
1768,Call Salad,Mexican,Dinner,Keto,351,56.4,119.0,18.9,26.3,1.5,840,104,267,Boiled,30,77,2.3,1,https://example.com/images/meal_1768.jpg
1769,Fish Salad,Indian,Dinner,Vegan,725,13.4,35.1,15.1,14.4,20.9,1672,187,468,Grilled,37,70,5.0,0,https://example.com/images/meal_1769.jpg
1770,All Salad,Mexican,Lunch,Low-Carb,749,47.9,41.4,10.1,28.1,25.9,1783,280,211,Boiled,12,80,3.0,0,https://example.com/images/meal_1770.jpg
1771,Wife Soup,American,Breakfast,Keto,258,76.9,112.7,58.4,20.6,1.7,1567,187,269,Fried,47,26,4.5,0,https://example.com/images/meal_1771.jpg
1772,Close Soup,Indian,Snack,Vegetarian,370,18.9,113.0,48.7,20.3,45.1,1396,70,474,Raw,15,116,2.8,0,https://example.com/images/meal_1772.jpg
1773,Material Stew,Italian,Lunch,Vegetarian,425,75.9,90.6,40.1,8.2,43.6,865,219,246,Roasted,20,82,1.5,0,https://example.com/images/meal_1773.jpg
1774,Someone Rice,Japanese,Lunch,Keto,673,10.8,117.5,29.4,6.9,5.4,2059,236,342,Grilled,11,6,4.7,0,https://example.com/images/meal_1774.jpg
1775,Air Stew,Italian,Snack,Vegetarian,696,14.3,39.0,28.8,21.1,29.6,586,209,379,Raw,10,48,1.4,0,https://example.com/images/meal_1775.jpg
1776,Common Stew,American,Breakfast,Low-Carb,261,30.6,122.2,56.0,28.1,44.7,1006,251,282,Baked,53,33,2.5,0,https://example.com/images/meal_1776.jpg
1777,Power Wrap,Mediterranean,Snack,Vegetarian,992,45.6,8.7,20.4,10.2,16.4,1356,47,166,Baked,27,81,2.4,0,https://example.com/images/meal_1777.jpg
1778,Fly Curry,Mediterranean,Snack,Low-Carb,988,46.0,139.9,38.2,27.8,2.4,2419,45,155,Grilled,5,70,2.3,0,https://example.com/images/meal_1778.jpg
1779,Share Wrap,Indian,Breakfast,Balanced,746,19.0,33.7,13.8,19.1,28.2,1858,231,167,Fried,58,13,2.4,0,https://example.com/images/meal_1779.jpg
1780,Official Wrap,Italian,Lunch,Vegetarian,244,14.7,89.1,46.9,22.6,4.7,1977,38,166,Roasted,55,79,1.1,0,https://example.com/images/meal_1780.jpg
1781,Say Stew,Italian,Snack,Paleo,989,35.9,126.0,1.0,27.8,43.9,2416,48,491,Steamed,52,26,3.9,0,https://example.com/images/meal_1781.jpg
1782,Face Pasta,Italian,Lunch,Vegan,370,7.4,34.9,5.1,29.0,16.0,2309,269,245,Raw,54,18,1.1,1,https://example.com/images/meal_1782.jpg
1783,Born Pasta,American,Lunch,Paleo,908,5.5,81.8,49.9,10.1,25.4,2332,297,256,Grilled,7,29,4.2,0,https://example.com/images/meal_1783.jpg
1784,We Salad,Japanese,Breakfast,Low-Carb,950,67.3,29.5,2.9,23.2,2.0,622,188,104,Fried,56,27,1.3,0,https://example.com/images/meal_1784.jpg
1785,Commercial Soup,American,Lunch,Paleo,1179,70.1,81.8,25.1,16.2,8.9,995,263,391,Boiled,29,16,4.1,0,https://example.com/images/meal_1785.jpg
1786,May Rice,Mediterranean,Lunch,Balanced,1109,71.1,31.5,2.1,22.5,42.9,149,225,131,Roasted,44,63,1.6,0,https://example.com/images/meal_1786.jpg
1787,Identify Curry,Chinese,Lunch,Vegan,1144,8.2,78.2,10.7,13.2,2.9,466,54,330,Raw,26,49,4.8,0,https://example.com/images/meal_1787.jpg
1788,Door Soup,Mexican,Snack,Low-Carb,511,17.5,103.6,46.1,15.8,43.4,1197,217,433,Raw,49,67,3.0,0,https://example.com/images/meal_1788.jpg
1789,Interview Soup,Mediterranean,Breakfast,Paleo,177,60.8,30.3,23.3,1.4,37.5,1571,300,320,Boiled,25,117,4.7,0,https://example.com/images/meal_1789.jpg
1790,It Salad,Indian,Dinner,Vegetarian,456,67.4,136.8,46.3,8.6,31.4,1272,215,408,Grilled,42,59,3.8,0,https://example.com/images/meal_1790.jpg
1791,More Soup,Chinese,Lunch,Vegan,111,74.3,75.8,22.4,26.2,30.6,768,93,100,Fried,31,14,1.7,0,https://example.com/images/meal_1791.jpg
1792,Success Curry,Mediterranean,Lunch,Vegetarian,873,71.2,64.8,48.2,26.1,43.4,380,148,256,Boiled,33,19,4.7,0,https://example.com/images/meal_1792.jpg
1793,Major Rice,Mexican,Breakfast,Low-Carb,1190,67.9,117.6,12.6,1.8,15.6,892,222,448,Steamed,50,68,2.2,0,https://example.com/images/meal_1793.jpg
1794,Until Curry,Italian,Dinner,Keto,220,73.9,125.2,10.4,23.6,24.4,891,217,316,Grilled,23,30,3.7,0,https://example.com/images/meal_1794.jpg
1795,Right Stew,Chinese,Lunch,Vegan,295,8.2,100.8,37.2,18.6,2.4,270,289,236,Boiled,31,116,4.1,0,https://example.com/images/meal_1795.jpg
1796,Help Rice,Italian,Snack,Keto,675,16.6,68.4,16.5,16.3,25.8,2492,106,249,Fried,18,87,2.2,0,https://example.com/images/meal_1796.jpg
1797,Us Salad,Chinese,Breakfast,Vegan,199,76.5,10.2,23.2,28.6,7.0,916,260,400,Fried,27,79,4.7,1,https://example.com/images/meal_1797.jpg
1798,Figure Sandwich,Mediterranean,Breakfast,Keto,101,70.7,119.3,36.2,0.6,5.6,2228,131,407,Boiled,13,13,1.4,0,https://example.com/images/meal_1798.jpg
1799,Agreement Rice,Thai,Lunch,Keto,453,67.2,130.3,42.6,18.5,6.5,1009,94,376,Baked,8,25,4.6,0,https://example.com/images/meal_1799.jpg
1800,We Soup,Mexican,Dinner,Balanced,1095,42.9,72.6,51.1,20.5,27.0,2202,63,206,Grilled,52,37,3.3,0,https://example.com/images/meal_1800.jpg
1801,Front Soup,American,Lunch,Balanced,370,76.0,104.4,4.1,21.0,12.2,514,37,262,Roasted,37,100,3.6,1,https://example.com/images/meal_1801.jpg
1802,Expert Curry,American,Breakfast,Vegan,952,12.4,70.4,18.1,4.0,28.3,1355,71,365,Roasted,23,10,1.7,0,https://example.com/images/meal_1802.jpg
1803,Someone Soup,Italian,Breakfast,Vegan,1132,15.5,76.5,7.1,4.7,49.2,808,274,120,Raw,15,15,1.9,0,https://example.com/images/meal_1803.jpg
1804,Drug Curry,Italian,Dinner,Balanced,680,18.3,4.5,10.7,5.4,12.0,1137,20,336,Baked,17,67,3.2,1,https://example.com/images/meal_1804.jpg
1805,Across Rice,Mexican,Lunch,Vegetarian,440,58.6,91.3,43.4,24.0,23.9,98,266,203,Raw,49,103,2.9,0,https://example.com/images/meal_1805.jpg
1806,While Sandwich,American,Dinner,Low-Carb,838,40.7,106.5,2.5,22.8,2.9,2158,30,406,Raw,39,65,4.9,0,https://example.com/images/meal_1806.jpg
1807,Must Soup,Italian,Breakfast,Paleo,458,35.7,102.5,57.5,22.6,46.1,1042,71,117,Steamed,8,40,3.7,0,https://example.com/images/meal_1807.jpg
1808,Young Rice,Thai,Breakfast,Balanced,482,43.2,17.6,24.6,14.8,49.2,588,107,318,Roasted,60,119,1.5,0,https://example.com/images/meal_1808.jpg
1809,Girl Pasta,Mexican,Dinner,Paleo,636,58.3,130.7,47.5,7.7,32.6,2082,232,316,Boiled,9,23,1.9,0,https://example.com/images/meal_1809.jpg
1810,Red Curry,American,Breakfast,Balanced,465,28.4,79.8,10.5,1.4,47.1,2190,106,129,Roasted,53,39,1.8,0,https://example.com/images/meal_1810.jpg
1811,Fast Pasta,Thai,Breakfast,Vegetarian,601,52.5,53.2,41.7,3.1,13.3,925,228,459,Boiled,6,11,4.3,0,https://example.com/images/meal_1811.jpg
1812,Young Sandwich,American,Lunch,Paleo,1040,57.7,2.2,23.1,6.4,40.6,368,80,101,Baked,60,59,2.0,0,https://example.com/images/meal_1812.jpg
1813,From Wrap,Mediterranean,Snack,Vegetarian,776,29.8,116.5,51.5,28.5,0.4,99,121,336,Steamed,54,57,2.9,0,https://example.com/images/meal_1813.jpg
1814,Start Curry,Mexican,Snack,Low-Carb,767,20.0,94.5,25.3,6.9,30.1,2091,239,242,Boiled,7,37,4.3,0,https://example.com/images/meal_1814.jpg
1815,Whom Wrap,Japanese,Breakfast,Balanced,832,47.4,8.8,38.4,9.5,12.8,2287,107,270,Fried,57,54,4.4,0,https://example.com/images/meal_1815.jpg
1816,Save Wrap,Indian,Dinner,Paleo,495,69.2,39.9,39.9,26.7,5.3,1024,83,185,Raw,37,77,4.1,0,https://example.com/images/meal_1816.jpg
1817,Various Rice,Japanese,Snack,Paleo,726,47.2,45.1,21.5,15.6,17.6,417,150,471,Baked,13,106,3.2,0,https://example.com/images/meal_1817.jpg
